,Node 1,Node 2,OHL Length (km),Cable Length (km),Circuit Type,R (% on 100MVA),X (% on 100MVA),B (% on 100MVA),Winter Rating (MVA),Spring Rating (MVA),Summer Rating (MVA),Autumn Rating (MVA),Dataframe,OFTO,Station,Voltage (kV),Year,Status,Wind Farm,Interconnection Type,Rated DC Voltage (kV),Rated AC Voltage (kV)
1146,BEAT41,BLHI4-,0.0,0.6,Cable,0.002,0.006,4.645,321.0,,,,ofto_circuits,TC Beatrice OFTO Limited,Beatrice Offshore Wind Farm,400.0,,,,,,
1147,BEAT41,BLHI4-,0.0,0.6,Cable,0.002,0.006,4.645,321.0,,,,ofto_circuits,TC Beatrice OFTO Limited,Beatrice Offshore Wind Farm,400.0,,,,,,
1148,BODE41,BBWO41,0.0,0.6,Cable,0.0009,0.0064,5.1271,277.0,,,,ofto_circuits,Diamond Transmission Partners BBE Limited,Burbo Bank Extension Wind Farm,400.0,,,,,,
1149,BBWO21,BBWW21,0.0,34.622001,Cable,0.3875,0.9335,103.7511,277.0,,,,ofto_circuits,Diamond Transmission Partners BBE Limited,Burbo Bank Extension Wind Farm,220.0,,,,,,
1150,DUDW11,DUDO11,0.0,89.30000000000001,Cable,1.8160181359044993,6.818227731864095,110.66934383451733,172.0,,,,ofto_circuits,TC Dudgeon OFTO plc,Dudgeon Offshore Wind Farm,132.0,,,,,,
1151,DUDW12,DUDO12,0.0,89.30000000000001,Cable,1.8160181359044993,6.818227731864095,110.66934383451733,172.0,,,,ofto_circuits,TC Dudgeon OFTO plc,Dudgeon Offshore Wind Farm,132.0,,,,,,
1152,BRFO41,BRST41,0.0,0.47,Cable,0.001209046,0.005961656,3.8508416,369.0,,,,ofto_circuits,East Anglia One Limited,East Anglia Offshore Wind Farm,400.0,,,,,,
1153,BRFO41,BRST42,0.0,0.47,Cable,0.001209046,0.005961656,3.8508416,369.0,,,,ofto_circuits,East Anglia One Limited,East Anglia Offshore Wind Farm,400.0,,,,,,
1154,BRST21,EAAW21,0.0,122.358,Cable,0.7715331046329164,3.2714908515927688,411.03997288999994,344.0,,,,ofto_circuits,East Anglia One Limited,East Anglia Offshore Wind Farm,220.0,,,,,,
1155,BRST22,EAAW22,0.0,122.358,Cable,0.7715331046329164,3.2714908515927688,411.03997288999994,344.0,,,,ofto_circuits,East Anglia One Limited,East Anglia Offshore Wind Farm,220.0,,,,,,
1156,TEAL2K,SGRX21,0.0,0.5,Cable,0.0013,0.0102,25.8834,419.0,,,,ofto_circuits,Seagreen Wind Energy Limited,Seagreen One Wind Farm,275.0,,,,,,
1157,TEAL2K,SGRX22,0.0,0.5,Cable,0.0013,0.0102,25.8834,419.0,,,,ofto_circuits,Seagreen Wind Energy Limited,Seagreen One Wind Farm,275.0,,,,,,
1158,TEAL2K,SGRX23,0.0,0.5,Cable,0.0013,0.0102,25.8834,419.0,,,,ofto_circuits,Seagreen Wind Energy Limited,Seagreen One Wind Farm,275.0,,,,,,
1159,SGRO21,SGRW21,0.0,83.4,Cable,0.4815,2.0918,279.4322,362.0,,,,ofto_circuits,Seagreen Wind Energy Limited,Seagreen One Wind Farm,220.0,,,,,,
1160,SGRO22,SGRW22,0.0,83.4,Cable,0.4815,2.0918,279.4322,362.0,,,,ofto_circuits,Seagreen Wind Energy Limited,Seagreen One Wind Farm,220.0,,,,,,
1161,SGRO22,SGRW22,0.0,83.4,Cable,0.4815,2.0918,279.4322,362.0,,,,ofto_circuits,Seagreen Wind Energy Limited,Seagreen One Wind Farm,220.0,,,,,,
1162,GALO11,LEIS11,0.0,0.28,Cable,0.01,0.03,0.38,208.0,,,,ofto_circuits,Diamond Transmission Partners Galloper Limited,Galloper Offshore Wind Farm,132.0,,,,,,
1163,GALO12,LEIS11,0.0,0.28,Cable,0.01,0.03,0.38,208.0,,,,ofto_circuits,Diamond Transmission Partners Galloper Limited,Galloper Offshore Wind Farm,132.0,,,,,,
1164,GALO11,GANW11,0.0,45.8,Cable,1.23,2.83,58.379999999999995,180.6,,,,ofto_circuits,Diamond Transmission Partners Galloper Limited,Galloper Offshore Wind Farm,132.0,,,,,,
1165,GALO12,GANW12,0.0,45.8,Cable,1.23,2.83,58.379999999999995,180.6,,,,ofto_circuits,Diamond Transmission Partners Galloper Limited,Galloper Offshore Wind Farm,132.0,,,,,,
1166,GGON11,LEIS11,0.0,0.0,Cable,0.0,0.0,0.0,180.0,,,,ofto_circuits,Greater Gabbard OFTO Plc,Greater Gabbard Offshore Wind Farm,132.0,,,,,,
1167,GGON12,LEIS11,0.0,0.0,Cable,0.0,0.0,0.0,180.0,,,,ofto_circuits,Greater Gabbard OFTO Plc,Greater Gabbard Offshore Wind Farm,132.0,,,,,,
1168,GGON13,LEIS11,0.0,0.0,Cable,0.0,0.0,0.0,180.0,,,,ofto_circuits,Greater Gabbard OFTO Plc,Greater Gabbard Offshore Wind Farm,132.0,,,,,,
1169,GREG11,GGON11,0.0,45.0,Cable,1.04,3.17,59.93,180.0,,,,ofto_circuits,Greater Gabbard OFTO Plc,Greater Gabbard Offshore Wind Farm,132.0,,,,,,
1170,GREG12,GGON12,0.0,45.0,Cable,1.04,3.17,59.93,180.0,,,,ofto_circuits,Greater Gabbard OFTO Plc,Greater Gabbard Offshore Wind Farm,132.0,,,,,,
1171,GREG13,GGON13,0.0,45.0,Cable,1.04,3.17,59.93,180.0,,,,ofto_circuits,Greater Gabbard OFTO Plc,Greater Gabbard Offshore Wind Farm,132.0,,,,,,
1172,GREG12,GREG14,0.0,17.0,Cable,0.36,1.07,20.5,150.0,,,,ofto_circuits,Greater Gabbard OFTO Plc,Greater Gabbard Offshore Wind Farm,132.0,,,,,,
1173,CLTO11,GUNS11,0.0,12.789,Cable,0.3254,0.8061,15.5518,158.0,,,,ofto_circuits,TC Gunfleet Sands OFTO Limited,Gunfleet Sands Offshore Wind Farm,132.0,,,,,,
1174,GWYO11,GWBW11,0.0,33.3,Cable,0.973,2.5403,37.6879,149.0,,,,ofto_circuits,Gwynt y Môr OFTO plc,Gwynt Y Mor Offshore Wind Farm,132.0,,,,,,
1175,GWYO11,GWBW12,0.0,33.3,Cable,0.973,2.5403,37.6879,149.0,,,,ofto_circuits,Gwynt y Môr OFTO plc,Gwynt Y Mor Offshore Wind Farm,132.0,,,,,,
1176,GWYO12,GWAW11,0.0,30.3,Cable,0.8763,2.3371,34.6335,149.0,,,,ofto_circuits,Gwynt y Môr OFTO plc,Gwynt Y Mor Offshore Wind Farm,132.0,,,,,,
1177,GWYO12,GWAW12,0.0,30.3,Cable,0.8763,2.3371,34.6335,149.0,,,,ofto_circuits,Gwynt y Môr OFTO plc,Gwynt Y Mor Offshore Wind Farm,132.0,,,,,,
1178,KILL41,HOWA41,0.0,0.52,Cable,0.000387,0.007298,5.7608,1328.0,,,,ofto_circuits,Diamond Transmission Partners Hornsea One Limited,Hornsea One Offshore Wind Farm,400.0,,,,,,
1179,KILL41,HOWA41,0.0,0.5,Cable,0.000387,0.007298,5.760827,1328.0,,,,ofto_circuits,Diamond Transmission Partners Hornsea One Limited,Hornsea One Offshore Wind Farm,400.0,,,,,,
1180,HOWA21,HOWR2A,0.0,105.1,Cable,0.6838420000000001,3.270059,292.128289,380.0,,,,ofto_circuits,Diamond Transmission Partners Hornsea One Limited,Hornsea One Offshore Wind Farm,220.0,,,,,,
1181,HOWR2A,HOWW2A,0.0,66.2,Cable,0.492396,1.641322,175.1469,380.0,,,,ofto_circuits,Diamond Transmission Partners Hornsea One Limited,Hornsea One Offshore Wind Farm,220.0,,,,,,
1182,HOWA21,HOWR2A,0.0,104.9,Cable,0.6962790000000001,3.1954719999999996,303.89725500000003,380.0,,,,ofto_circuits,Diamond Transmission Partners Hornsea One Limited,Hornsea One Offshore Wind Farm,220.0,,,,,,
1183,HOWR2A,HOWW2B,0.0,72.2,Cable,0.47735599999999995,1.7154960000000001,203.09720000000002,380.0,,,,ofto_circuits,Diamond Transmission Partners Hornsea One Limited,Hornsea One Offshore Wind Farm,220.0,,,,,,
1184,HOWA21,HOWR2A,0.0,104.7,Cable,0.6809,3.2601,291.07,380.0,,,,ofto_circuits,Diamond Transmission Partners Hornsea One Limited,Hornsea One Offshore Wind Farm,220.0,,,,,,
1185,HOWR2A,HOWW2C,0.0,85.0,Cable,0.632232,2.107438,224.88660000000002,380.0,,,,ofto_circuits,Diamond Transmission Partners Hornsea One Limited,Hornsea One Offshore Wind Farm,220.0,,,,,,
1186,HOWW2A,HOWW2B,0.0,12.3,Cable,0.157562,0.304959,34.59968,364.0,,,,ofto_circuits,Diamond Transmission Partners Hornsea One Limited,Hornsea One Offshore Wind Farm,220.0,,,,,,
1187,HOWW2B,HOWW2C,0.0,13.9,Cable,0.178058,0.344628,39.100449999999995,364.0,,,,ofto_circuits,Diamond Transmission Partners Hornsea One Limited,Hornsea One Offshore Wind Farm,220.0,,,,,,
1188,KILL41,HOWB41,0.0,0.315,Cable,0.0002,0.004,3.7,935.0,,,,ofto_circuits,Breesea Limited,Hornsea Two Offshore Wind Farm,400.0,,,,,,
1189,KILL41,HOWB41,0.0,0.315,Cable,0.0002,0.004,3.7,935.0,,,,ofto_circuits,Breesea Limited,Hornsea Two Offshore Wind Farm,400.0,,,,,,
1190,HOWB21,HOWR2B,0.0,103.7,Cable,0.59,2.69,338.42,415.0,,,,ofto_circuits,Breesea Limited,Hornsea Two Offshore Wind Farm,220.0,,,,,,
1191,HOWR2B,HOWW2D,0.0,60.2,Cable,0.4,1.5,165.42,412.0,,,,ofto_circuits,Breesea Limited,Hornsea Two Offshore Wind Farm,220.0,,,,,,
1192,HOWB21,HOWR2B,0.0,103.55,Cable,0.59,2.69,337.97,415.0,,,,ofto_circuits,Breesea Limited,Hornsea Two Offshore Wind Farm,220.0,,,,,,
1193,HOWR2B,HOWW2D,0.0,61.6,Cable,0.42,1.52,169.26,412.0,,,,ofto_circuits,Breesea Limited,Hornsea Two Offshore Wind Farm,220.0,,,,,,
1194,HOWB21,HOWR2B,0.0,103.4,Cable,0.59,2.69,382.85,220.0,,,,ofto_circuits,Breesea Limited,Hornsea Two Offshore Wind Farm,415.0,,,,,,
1195,HOWR2B,HOWW2D,0.0,62.2,Cable,0.42,1.54,170.9,220.0,,,,ofto_circuits,Breesea Limited,Hornsea Two Offshore Wind Farm,412.0,,,,,,
1196,HUMO11,HUMW11,0.0,39.0,Cable,1.4169999999999998,3.447,46.189,121.0,,,,ofto_circuits,Humber Gateway OFTO Limited,Humber Gateway Offshore Wind Farm,132.0,,,,,,
1197,HUMO12,HUMW12,0.0,39.0,Cable,1.4169999999999998,3.447,46.189,121.0,,,,ofto_circuits,Humber Gateway OFTO Limited,Humber Gateway Offshore Wind Farm,132.0,,,,,,
1198,HUMO21,HEDO21,0.0,0.0,Cable,0.0,0.0,0.0,160.0,,,,ofto_circuits,Humber Gateway OFTO Limited,Humber Gateway Offshore Wind Farm,275.0,,,,,,
1199,HUMO22,HEDO21,0.0,0.0,Cable,0.0,0.0,0.0,160.0,,,,ofto_circuits,Humber Gateway OFTO Limited,Humber Gateway Offshore Wind Farm,275.0,,,,,,
1200,LINO41,WALP41,0.0,0.13,Cable,9.43e-05,0.001641,1.6336,492.0,,,,ofto_circuits,TC Lincs OFTO Limited,Lincs Offshore Windfarm,400.0,,,,,,
1201,LINO11,LINO13,0.0,0.129,Cable,0.000178,0.002903,1.491377,301.0,,,,ofto_circuits,TC Lincs OFTO Limited,Lincs Offshore Windfarm,132.0,,,,,,
1202,LINO12,LINO14,0.0,0.078,Cable,0.000108,0.001755,0.901763,301.0,,,,ofto_circuits,TC Lincs OFTO Limited,Lincs Offshore Windfarm,132.0,,,,,,
1203,LINO13,LINS11,0.0,60.0,Cable,2.0442,4.3446,69.5405,152.0,,,,ofto_circuits,TC Lincs OFTO Limited,Lincs Offshore Windfarm,132.0,,,,,,
1204,LINO14,LINS12,0.0,60.0,Cable,2.0442,4.3446,69.5405,152.0,,,,ofto_circuits,TC Lincs OFTO Limited,Lincs Offshore Windfarm,132.0,,,,,,
1205,CLEH41,LONO4A,0.0,0.08,Cable,0.00021,0.0005200000000000001,0.7641343999999999,360.0,,,,ofto_circuits,Blue Transmission London Array Limited,London Array Offshore Wind Farm,400.0,,,,,,
1206,CLEH41,LONO4B,0.0,0.13,Cable,0.00034125,0.0008449999999999999,1.2417183999999999,360.0,,,,ofto_circuits,Blue Transmission London Array Limited,London Array Offshore Wind Farm,400.0,,,,,,
1207,LONO11,LOAW11,0.0,53.798,Cable,1.58289,2.9755,73.1044,167.0,,,,ofto_circuits,Blue Transmission London Array Limited,London Array Offshore Wind Farm,150.0,,,,,,
1208,LONO12,LOYW11,0.0,53.848,Cable,1.58366,2.9776,73.1539,167.0,,,,ofto_circuits,Blue Transmission London Array Limited,London Array Offshore Wind Farm,150.0,,,,,,
1209,LONO13,LOAW12,0.0,52.657,Cable,1.54875,2.9125,71.5816,167.0,,,,ofto_circuits,Blue Transmission London Array Limited,London Array Offshore Wind Farm,150.0,,,,,,
1210,LONO14,LOYW12,0.0,52.682,Cable,1.54919,2.9137,71.6099,167.0,,,,ofto_circuits,Blue Transmission London Array Limited,London Array Offshore Wind Farm,150.0,,,,,,
1211,MOWE21,MORO21,0.0,90.69,Cable,0.632,2.405,284.21,312.0,,,,ofto_circuits,Moray East Offshore Wind Limited,Moray East Offshore Wind Farm,220.0,,,,,,
1212,MOWE22,MORO22,0.0,97.8,Cable,0.632,2.405,304.75,312.0,,,,ofto_circuits,Moray East Offshore Wind Limited,Moray East Offshore Wind Farm,220.0,,,,,,
1213,MOWE23,MORO23,0.0,91.48,Cable,0.632,2.405,286.49,312.0,,,,ofto_circuits,Moray East Offshore Wind Limited,Moray East Offshore Wind Farm,220.0,,,,,,
1214,NEDE2K,MORF21,0.0,0.06,Cable,0.0027,0.001,0.27,398.0,,,,ofto_circuits,Moray East Offshore Wind Limited,Moray East Offshore Wind Farm,275.0,,,,,,
1215,NEDE2K,MORF22,0.0,0.1,Cable,0.0043,0.002,0.42,398.0,,,,ofto_circuits,Moray East Offshore Wind Limited,Moray East Offshore Wind Farm,275.0,,,,,,
1216,NEDE2K,MORF23,0.0,0.15,Cable,0.001,0.003,0.67,398.0,,,,ofto_circuits,Moray East Offshore Wind Limited,Moray East Offshore Wind Farm,275.0,,,,,,
1217,ORMO11,ORMW11,0.0,44.3,Cable,0.7323000000000001,3.104,46.68,158.0,,,,ofto_circuits,TC Ormonde OFTO Limited,Ormonde Offshore Wind Farm,132.0,,,,,,
1218,RACW22,RACO22,0.0,82.5,Cable,0.487,2.1111,247.8447,302.0,,,,ofto_circuits,Diamond Transmission Partners RB Limited,Race Bank Offshore Wind Farm,220.0,,,,,,
1219,RACW21,RACO21,0.0,83.499999,Cable,0.4934,2.1359,250.7489,302.0,,,,ofto_circuits,Diamond Transmission Partners RB Limited,Race Bank Offshore Wind Farm,220.0,,,,,,
1220,WALP41,RACO41,0.0,0.1,Cable,9.999999999999999e-05,0.0011,0.8092999999999999,450.0,,,,ofto_circuits,Diamond Transmission Partners RB Limited,Race Bank Offshore Wind Farm,400.0,,,,,,
1221,WALP41,RACO42,0.0,0.1,Cable,9.999999999999999e-05,0.0011,0.8092999999999999,450.0,,,,ofto_circuits,Diamond Transmission Partners RB Limited,Race Bank Offshore Wind Farm,400.0,,,,,,
1222,RACW21,RACW22,0.0,6.7,Cable,0.0433,0.1661,19.4582,302.0,,,,ofto_circuits,Diamond Transmission Partners RB Limited,Race Bank Offshore Wind Farm,220.0,,,,,,
1223,BOLN41,TWNE41,0.0,0.602,Cable,0.0028,0.0042,4.4179,411.0,,,,ofto_circuits,TC Rampion OFTO Limited,Rampion Offshore Wind Farm,400.0,,,,,,
1224,BOLN41,TWNE42,0.0,0.764,Cable,0.0036,0.0053,5.6068,411.0,,,,ofto_circuits,TC Rampion OFTO Limited,Rampion Offshore Wind Farm,400.0,,,,,,
1225,TWNE11,RAMW11,0.0,42.35,Cable,0.7285,1.9531,75.9552,210.0,,,,ofto_circuits,TC Rampion OFTO Limited,Rampion Offshore Wind Farm,150.0,,,,,,
1226,TWNE12,RAMW12,0.0,42.29,Cable,0.7275,1.9502,75.842,210.0,,,,ofto_circuits,TC Rampion OFTO Limited,Rampion Offshore Wind Farm,150.0,,,,,,
1227,RORE11,RREW11,0.0,14.4,Cable,0.78,1.17,12.06,103.0,,,,ofto_circuits,TC Robin Rigg OFTO Limited,Robin Rigg East Offshore Wind Farm,132.0,,,,,,
1228,RORW11,RRWW11,0.0,14.4,Cable,0.78,1.17,12.06,103.0,,,,ofto_circuits,TC Robin Rigg OFTO Limited,Robin Rigg West Offshore Wind Farm,132.0,,,,,,
1229,SSAW11,SALL11,0.0,44.8,Cable,1.0219,3.6202,55.2715,178.0,,,,ofto_circuits,Blue Transmission Sheringham Shoal Limited,Sheringham Shoal Offshore Wind Farm,132.0,,,,,,
1230,SSBW11,SALL12,0.0,42.9,Cable,0.9695,3.4676,53.1915,178.0,,,,ofto_circuits,Blue Transmission Sheringham Shoal Limited,Sheringham Shoal Offshore Wind Farm,132.0,,,,,,
1231,THAW11,THOW11,0.0,28.89,Cable,0.9305,1.9682,33.0484,155.0,,,,ofto_circuits,Thanet OFTO Limited,Thanet Offshore Wind Farm,132.0,,,,,,
1232,THAW12,THOW12,0.0,28.89,Cable,0.9305,1.9682,33.0484,155.0,,,,ofto_circuits,Thanet OFTO Limited,Thanet Offshore Wind Farm,132.0,,,,,,
1233,TKNO22,TKNW21,0.0,107.8,Cable,0.57,3.15,313.0,427.0,,,,ofto_circuits,Triton Knoll Wind Farm Limited,Triton Knoll Offshore Wind Farm,220.0,,,,,,
1234,TKNO21,TKNE21,0.0,106.8,Cable,0.56,3.13,310.0,427.0,,,,ofto_circuits,Triton Knoll Wind Farm Limited,Triton Knoll Offshore Wind Farm,220.0,,,,,,
1235,BICF41,TKNO41,0.0,2.01,Cable,0.004,0.02,18.6,505.0,,,,ofto_circuits,Triton Knoll Wind Farm Limited,Triton Knoll Offshore Wind Farm,400.0,,,,,,
1236,BICF41,TKNO42,0.0,1.78,Cable,0.004,0.02,16.5,505.0,,,,ofto_circuits,Triton Knoll Wind Farm Limited,Triton Knoll Offshore Wind Farm,400.0,,,,,,
1237,WAAO11,WAAO1A,0.0,2.9,Cable,0.076045,0.13688,3.553937,192.0,,,,ofto_circuits,Blue Transmission Walney 1 OFTO Limited,Walney 1 Offshore Wind Farm,132.0,,,,,,
1238,WAAO1A,WAAW11,0.0,43.7,Cable,1.2943069999999999,2.329752,55.05765,164.0,,,,ofto_circuits,Blue Transmission Walney 1 OFTO Limited,Walney 1 Offshore Wind Farm,132.0,,,,,,
1239,WABO11,WABO1A,0.0,5.23,Cable,0.15,0.27,6.384,192.0,,,,ofto_circuits,Blue Transmission Walney 2 OFTO Limited,Walney 2 Offshore Wind Farm,132.0,,,,,,
1240,WABO1A,WABW11,0.0,44.13,Cable,1.266,2.279,53.869,164.0,,,,ofto_circuits,Blue Transmission Walney 2 OFTO Limited,Walney 2 Offshore Wind Farm,132.0,,,,,,
1241,WOWE21,WACW21,0.0,80.1,Cable,0.9432,1.99,251.59,347.0,,,,ofto_circuits,Diamond Transmission Partners Walney Extension Limited,Walney Extension Offshore Wind Farm,220.0,,,,,,
1242,WADW21,WACW21,0.0,22.9,Cable,0.48260000000000003,0.6719,50.0868,220.0,,,,ofto_circuits,Diamond Transmission Partners Walney Extension Limited,Walney Extension Offshore Wind Farm,220.0,,,,,,
1243,WOWE22,WADW21,0.0,66.0,Cable,0.7713,1.6434,207.5336,347.0,,,,ofto_circuits,Diamond Transmission Partners Walney Extension Limited,Walney Extension Offshore Wind Farm,220.0,,,,,,
1244,MIDL41,WOWE41,0.0,0.3,Cable,0.0015,0.0023,2.7143,470.0,,,,ofto_circuits,Diamond Transmission Partners Walney Extension Limited,Walney Extension Offshore Wind Farm,400.0,,,,,,
1245,MIDL41,WOWE42,0.0,0.3,Cable,0.0015,0.0023,2.7143,470.0,,,,ofto_circuits,Diamond Transmission Partners Walney Extension Limited,Walney Extension Offshore Wind Farm,400.0,,,,,,
1246,WDSW11,WDSO11,0.0,42.075,Cable,0.6629999999999999,1.9978,69.3823,209.0,,,,ofto_circuits,WoDS Transmission plc,West of Duddon Sands Offshore Wind Farm,155.0,,,,,,
1247,WDSW12,WDSO12,0.0,42.075,Cable,0.6629999999999999,1.9978,69.3823,209.0,,,,ofto_circuits,WoDS Transmission plc,West of Duddon Sands Offshore Wind Farm,155.0,,,,,,
1248,HEYS41,WDSO41,0.0,0.225,Cable,0.0004,0.0024,1.7417,346.0,,,,ofto_circuits,WoDS Transmission plc,West of Duddon Sands Offshore Wind Farm,400.0,,,,,,
1249,HEYS41,WDSO42,0.0,0.225,Cable,0.0004,0.0024,1.7417,346.0,,,,ofto_circuits,WoDS Transmission plc,West of Duddon Sands Offshore Wind Farm,400.0,,,,,,
1250,WERO11,WERW11,0.0,25.8335,Cable,0.2949,1.4823,45.7125,140.0,,,,ofto_circuits,TC Westermost Rough OFTO Limited,Westermost Rough Offshore Wind Farm,150.0,,,,,,
1251,HEDO21,WERO21,0.0,0.368,Cable,0.003,0.0122,1.2704,256.78086234910495,,,,ofto_circuits,TC Westermost Rough OFTO Limited,Westermost Rough Offshore Wind Farm,275.0,,,,,,
1252,HEDO21,WERO22,0.0,0.329,Cable,0.0026999999999999997,0.0109,1.1357000000000002,256.78086234910495,,,,ofto_circuits,TC Westermost Rough OFTO Limited,Westermost Rough Offshore Wind Farm,275.0,,,,,,
1253,BLHI4-,ROTI4J,35.4,0.0,OHL,0.0708,0.6832,20.826,2000,1920.0,1790.0,1920.0,shet_circuit_changes,,,,2023.0,Addition,,,,
1254,BLHI4-,ROTI4K,35.4,0.0,OHL,0.0708,0.6832,20.826,2000,1920.0,1790.0,1920.0,shet_circuit_changes,,,,2023.0,Addition,,,,
1255,BROR1Q,LOCB1K,22.113,0.007,Composite,2.2511,5.1536,1.096,126,117.0,101.0,117.0,shet_circuit_changes,,,,2023.0,change,,,,
1256,CLSO1-,DORE12,0.0,0.1,Cable,0.01,0.01,0,9999,9999.0,9999.0,9999.0,shet_circuit_changes,,,,2023.0,Addition,,,,
1257,FOFO2-,TEAL2K,0.0,1.0,Cable,0.01,0.1,0,9999,9999.0,9999.0,9999.0,shet_circuit_changes,,,,2023.0,Change,,,,
1258,GARB1R,SLOY1J,14.185,0.715,Composite,0.7599,3.3376,0.775,241,230.0,210.0,230.0,shet_circuit_changes,,,,2023.0,Change,,,,
1259,GARB1T,SLOY1K,14.185,0.715,Composite,0.7599,3.3376,0.775,241,230.0,210.0,230.0,shet_circuit_changes,,,,2023.0,Change,,,,
1260,GLRB2-,TEAL2K,38.8,0.0,OHL,0.19,1.67,10.2,1090,1030.0,925.0,1030.0,shet_circuit_changes,,,,2023.0,Change,,,,
1261,KINT4J,KINT4K,0.0,1.0,Cable,0.01,0.01,0,9999,9999.0,9999.0,9999.0,shet_circuit_changes,,,,2023.0,Addition,,,,
1262,KINT4J,ROTI4J,23.2,0.0,OHL,0.0464,0.4478,13.649,2000,1920.0,1790.0,1920.0,shet_circuit_changes,,,,2023.0,Addition,,,,
1263,KINT4K,ROTI4K,23.2,0.0,OHL,0.0464,0.4478,13.649,2000,1920.0,1790.0,1920.0,shet_circuit_changes,,,,2023.0,Addition,,,,
1264,MORF4-,NEDE4K,0.0,1.0,Cable,0.01,0.01,0,9999,9999.0,9999.0,9999.0,shet_circuit_changes,,,,2023.0,Addition,,,,
1265,NEDE4J,NEDE4K,0.0,1.0,Cable,0.01,0.01,0,9999,9999.0,9999.0,9999.0,shet_circuit_changes,,,,2023.0,Addition,,,,
1266,NEDE4J,PEHE4J,30.04,0.0,OHL,0.0601,0.5799,17.6738,2000,1920.0,1790.0,1920.0,shet_circuit_changes,,,,2023.0,Addition,,,,
1267,NEDE4J,ROTI4J,17.3,0.0,OHL,0.0346,0.3339,10.178,2000,1920.0,1790.0,1920.0,shet_circuit_changes,,,,2023.0,Addition,,,,
1268,NEDE4K,PEHE4K,30.04,0.0,OHL,0.0601,0.5799,17.6738,2000,1920.0,1790.0,1920.0,shet_circuit_changes,,,,2023.0,Addition,,,,
1269,NEDE4K,ROTI4K,17.3,0.0,OHL,0.0346,0.3339,10.178,2000,1920.0,1790.0,1920.0,shet_circuit_changes,,,,2023.0,Addition,,,,
1270,PEHE4J,PEHE4K,0.0,1.0,Cable,0.01,0.01,0,9999,9999.0,9999.0,9999.0,shet_circuit_changes,,,,2023.0,Addition,,,,
1271,ROTI4J,ROTI4K,0.0,1.0,Cable,0.01,0.01,0,9999,9999.0,9999.0,9999.0,shet_circuit_changes,,,,2023.0,Addition,,,,
1272,TEAL2A,TEAL2J,0.0,1.0,Cable,0.01,0.01,0,9999,9999.0,9999.0,9999.0,shet_circuit_changes,,,,2023.0,Addition,,,,
1273,TEAL2B,TEAL2K,0.0,1.0,Cable,0.01,0.01,0,9999,9999.0,9999.0,9999.0,shet_circuit_changes,,,,2023.0,Addition,,,,
1274,TEAL2J,WFIB2-,38.8,0.0,OHL,0.19,1.67,10.2,1090,1030.0,925.0,1030.0,shet_circuit_changes,,,,2023.0,Change,,,,
1275,ABED1-,DUNM1T,5.0,0.0,OHL,0.25,1.035,0.28,163,152.0,131.0,152.0,shet_circuit_changes,,,,2024.0,Addition,,,,
1276,BLHI2K,BLHS2-,0.0,1.0,Cable,0.01,0.01,0,9999,9999.0,9999.0,9999.0,shet_circuit_changes,,,,2024.0,Addition,,,,
1277,BRCW2J,KINA2K,59.8,0.0,OHL,0.1638,2.4224,17.089,1910,1830.0,1710.0,1830.0,shet_circuit_changes,,,,2024.0,Addition,,,,
1278,DOUN1-,LIMK1A,0.0,0.9,Cable,0.01,0.058,1.389,306,253.0,253.0,253.0,shet_circuit_changes,,,,2024.0,Addition,,,,
1279,DUNM1-,DUNM1T,2.76,0.0,OHL,0.1391,0.5715,0.155,203,193.0,176.0,193.0,shet_circuit_changes,,,,2024.0,Addition,,,,
1280,DUNM1C,DUNM1T,3.24,0.0,OHL,0.1632,0.6709,0.181,203,193.0,176.0,193.0,shet_circuit_changes,,,,2024.0,Addition,,,,
1281,GARB1Q,SLOY1K,14.229,0.671,Composite,0.7599,3.3376,0.775,241,230.0,210.0,230.0,shet_circuit_changes,,,,2024.0,Change,,,,
1282,GARB1S,SLOY1J,14.229,0.671,Composite,0.7599,3.3376,0.775,241,230.0,210.0,230.0,shet_circuit_changes,,,,2024.0,Change,,,,
1283,GREM1J,GREM1L,0.0,4.1,Cable,0.0546,0.3141,6.781,250,250.0,250.0,250.0,shet_circuit_changes,,,,2024.0,Addition,,,,
1284,GREM1K,GREM1N,0.0,1.72,Cable,0.0229,0.1318,2.845,250,250.0,250.0,250.0,shet_circuit_changes,,,,2024.0,Addition,,,,
1285,GREM1L,KERG1L,11.09,0.0,OHL,0.5545,2.2956,0.621,203,193.0,176.0,193.0,shet_circuit_changes,,,,2024.0,Addition,,,,
1286,GREM1M,GREM1N,0.0,2.3,Cable,0.0307,0.1762,3.804,250,250.0,250.0,250.0,shet_circuit_changes,,,,2024.0,Addition,,,,
1287,GREM1M,KERG1M,11.21,0.0,OHL,0.5605,2.3205,0.628,203,193.0,176.0,193.0,shet_circuit_changes,,,,2024.0,Addition,,,,
1288,KERG1-,KERG1J,0.0,0.17,Cable,0.0015,0.0101,0.298,369,369.0,369.0,369.0,shet_circuit_changes,,,,2024.0,Addition,,,,
1289,KERG1-,KERG1J,0.0,0.17,Cable,0.0015,0.0101,0.298,369,369.0,369.0,369.0,shet_circuit_changes,,,,2024.0,Addition,,,,
1290,KERG1J,KERG1L,0.0,5.8,Cable,0.0773,0.4443,9.593,250,250.0,250.0,250.0,shet_circuit_changes,,,,2024.0,Addition,,,,
