,Node 1,Node 2,OHL Length (km),Cable Length (km),Circuit Type,R (% on 100MVA),X (% on 100MVA),B (% on 100MVA),Winter Rating (MVA),Spring Rating (MVA),Summer Rating (MVA),Autumn Rating (MVA),Dataframe,Year,Status,Rating (MVA),OFTO,Station,OHL Length(km),Cable Length(km),Voltage (kV),Wind Farm,Interconnection Type,Rated DC Voltage (kV),Rated AC Voltage (kV), Rating (MVA),Site,Voltage Ratio (kV),Rating(MVA),Voltage(kV)
879,TEAL4K,WFIB4-,0.0,38.8,Cable,0.085,0.726,23.578,1590.0,1500.0,1340.0,1500.0,shet_circuit_changes,2031.0,Addition,,,,,,,,,,,,,,,
880,TUMM2J,TUMM2K,0.0,1.0,Cable,0.01,0.01,0,9999.0,9999.0,9999.0,9999.0,shet_circuit_changes,2031.0,Removed,,,,,,,,,,,,,,,
1638,AYR-2Q,COYW2S,9.37,0.0,OHL,0.0396,0.3827,2.6056,1050.0,965.0,880.0,965.0,spt_circuit_changes,2023.0,Change,,,,,,,,,,,,,,,
1639,AYR-2R,COYW2T,9.37,0.0,OHL,0.0396,0.3827,2.6056,1050.0,965.0,880.0,965.0,spt_circuit_changes,2023.0,Change,,,,,,,,,,,,,,,
1640,BLAH3B,PENC3-,0.0,1.01,Cable,0.2795,0.8831,0.1185,40.0,38.0,38.0,38.0,spt_circuit_changes,2023.0,Addition,,,,,,,,,,,,,,,
1641,BLAH3B,PENC3-,0.0,1.01,Cable,0.2795,0.8831,0.1185,40.0,38.0,38.0,38.0,spt_circuit_changes,2023.0,Addition,,,,,,,,,,,,,,,
1642,BLCW1-,NECU1B,36.15,0.9,Composite,1.2839,7.3019,3.5807,166.0,159.0,147.0,159.0,spt_circuit_changes,2023.0,Addition,,,,,,,,,,,,,,,
1643,BLCW1-,NECU1Q,36.15,0.9,Composite,1.2839,7.3019,3.5807,166.0,159.0,147.0,159.0,spt_circuit_changes,2023.0,Removed,,,,,,,,,,,,,,,
1644,BROC1-,BROC1T,0.0,0.2,Cable,0.0056,0.013,0.2463,134.0,123.0,123.0,123.0,spt_circuit_changes,2023.0,Addition,,,,,,,,,,,,,,,
1645,BROC1T,COAL1A,0.0,3.2,Cable,0.0261,0.2614,5.959,293.0,293.0,293.0,293.0,spt_circuit_changes,2023.0,Addition,,,,,,,,,,,,,,,
1646,BROC1T,LINM1Q,5.774,0.0,OHL,0.1373,1.3023,0.2972,266.0,266.0,266.0,266.0,spt_circuit_changes,2023.0,Addition,,,,,,,,,,,,,,,
1647,CLYS3A,WHBR3A,13.1,2.5,Composite,16.4566,43.5395,0.3436,42.0,40.0,36.0,40.0,spt_circuit_changes,2023.0,Addition,,,,,,,,,,,,,,,
1648,CLYS3B,WHBR3B,13.1,2.5,Composite,17.1837,42.3511,0.2892,26.0,26.0,26.0,26.0,spt_circuit_changes,2023.0,Addition,,,,,,,,,,,,,,,
1649,COAL1A,LINM1Q,5.774,3.2,Composite,0.1634,1.5637,6.2562,293.0,293.0,293.0,293.0,spt_circuit_changes,2023.0,Removed,,,,,,,,,,,,,,,
1650,ELVA3A,PRST3A,1.01,0.0,OHL,0.8089,2.9543,0.004,49.0,45.0,39.0,45.0,spt_circuit_changes,2023.0,Addition,,,,,,,,,,,,,,,
1651,ENHI1-,NECU1C,0.0,4.4,Cable,0.1242,0.2856,5.7805,134.0,123.0,123.0,123.0,spt_circuit_changes,2023.0,Addition,,,,,,,,,,,,,,,
1652,GLRB2-,GLRO2-,14.68,0.0,OHL,0.0664,0.6181,3.956,1090.0,1030.0,925.0,1030.0,spt_circuit_changes,2023.0,Change,,,,,,,,,,,,,,,
1653,GLRO2-,WFIE2-,12.08,0.0,OHL,0.0547,0.5102,3.2488,1090.0,1030.0,925.0,1030.0,spt_circuit_changes,2023.0,Change,,,,,,,,,,,,,,,
1654,KEOO1-,NECU1B,26.51,0.0,OHL,0.8345,5.2149,1.561,132.0,123.0,106.0,123.0,spt_circuit_changes,2023.0,Addition,,,,,,,,,,,,,,,
1655,KEOO1-,NECU1R,26.51,0.0,OHL,0.8345,5.2149,1.561,132.0,123.0,106.0,123.0,spt_circuit_changes,2023.0,Removed,,,,,,,,,,,,,,,
1656,KINB2J,KINC2-,10.325,0.385,Composite,0.0467,0.4237,7.0632,1090.0,1030.0,925.0,1030.0,spt_circuit_changes,2023.0,Change,,,,,,,,,,,,,,,
1657,KINB2K,KINC2-,10.71,0.0,OHL,0.0483,0.4363,2.9716,1090.0,1030.0,925.0,1030.0,spt_circuit_changes,2023.0,Change,,,,,,,,,,,,,,,
1658,LOAN2-,MOSM2-,31.496,0.194,Composite,0.1429,1.3313,11.9598,1090.0,1030.0,925.0,1030.0,spt_circuit_changes,2023.0,Change,,,,,,,,,,,,,,,
1659,LOAN2Z,WFIE2-,29.209,0.0,OHL,0.1316,1.2106,7.9335,1090.0,1030.0,925.0,1030.0,spt_circuit_changes,2023.0,Change,,,,,,,,,,,,,,,
1660,MOSM2-,WFIE2-,8.243,0.0,OHL,0.0378,0.3641,2.1507,1090.0,1030.0,925.0,1030.0,spt_circuit_changes,2023.0,Change,,,,,,,,,,,,,,,
1661,WFIB2-,WFIE2-,22.48,0.0,OHL,0.1014,0.933,6.1144,1090.0,1030.0,925.0,1030.0,spt_circuit_changes,2023.0,Change,,,,,,,,,,,,,,,
1662,AREX1-,AREX1A,0.0,2.5,Cable,0.0445,0.2384,2.9171,85.0,85.0,85.0,85.0,spt_circuit_changes,2024.0,Addition,,,,,,,,,,,,,,,
1663,AREX1A,CHMO1T,4.7,0.0,OHL,0.3571,1.0182,0.2484,284.0,278.0,270.0,278.0,spt_circuit_changes,2024.0,Addition,,,,,,,,,,,,,,,
1664,AREX1A,MAHI1B,7.5,0.5,Composite,0.5731,1.6545,1.2722,365.0,360.0,350.0,360.0,spt_circuit_changes,2024.0,Addition,,,,,,,,,,,,,,,
1665,BENB1-,BENB1T,2.5,0.0,OHL,0.1875,0.5505,0.1315,167.0,160.0,148.0,160.0,spt_circuit_changes,2024.0,Addition,,,,,,,,,,,,,,,
1666,BENB1T,BLCW1-,32.15,0.9,Composite,1.1801,6.5296,3.3413,199.0,191.0,178.0,191.0,spt_circuit_changes,2024.0,Addition,,,,,,,,,,,,,,,
1667,BENB1T,NECU1B,4.0,0.0,OHL,0.1038,0.7722,0.2394,482.0,460.0,420.0,460.0,spt_circuit_changes,2024.0,Addition,,,,,,,,,,,,,,,
1668,BERW1Q,ECCL1-,21.54,0.31,Composite,1.622,4.903,1.5274,132.0,123.0,106.0,123.0,spt_circuit_changes,2024.0,Change,,,,,,,,,,,,,,,
1669,BERW1Q,MARM1-,4.2,0.0,OHL,0.3223,0.9249,0.2209,135.0,126.0,110.0,126.0,spt_circuit_changes,2024.0,Addition,,,,,,,,,,,,,,,
1670,BERW1R,ECCL1-,21.54,0.27,Composite,1.6213,4.8991,1.4716,132.0,123.0,106.0,123.0,spt_circuit_changes,2024.0,Change,,,,,,,,,,,,,,,
1671,BERW1R,MARM1-,4.2,0.0,OHL,0.3223,0.9249,0.2209,135.0,126.0,110.0,126.0,spt_circuit_changes,2024.0,Addition,,,,,,,,,,,,,,,
1672,BLAH1-,GLGL1-,13.6,0.375,Composite,0.5207,2.9382,1.1932,297.0,281.0,258.0,281.0,spt_circuit_changes,2024.0,Change,,,,,,,,,,,,,,,
1673,BLAH1-,GLGL1-,13.6,0.375,Composite,0.5207,2.9382,1.1932,297.0,281.0,258.0,281.0,spt_circuit_changes,2024.0,Change,,,,,,,,,,,,,,,
1674,BLCW1-,NECU1B,36.15,0.9,Composite,1.2839,7.3019,3.5807,166.0,159.0,147.0,159.0,spt_circuit_changes,2024.0,Removed,,,,,,,,,,,,,,,
1675,CCSS1-,COAL1B,0.0,8.015,Cable,0.126,0.69,13.2059,210.0,210.0,210.0,210.0,spt_circuit_changes,2024.0,Change,,,,,,,,,,,,,,,
1676,CHMO1-,CHMO1T,0.3,0.0,OHL,0.0225,0.066,0.0158,167.0,160.0,148.0,160.0,spt_circuit_changes,2024.0,Addition,,,,,,,,,,,,,,,
1677,CHMO1T,STOC1-,5.9,0.0,OHL,0.4426,1.2993,0.3103,167.0,160.0,148.0,160.0,spt_circuit_changes,2024.0,Addition,,,,,,,,,,,,,,,
1678,COAL1-,DONO1-,0.0,4.304,Cable,0.1097,0.3154,5.5305,158.0,146.0,146.0,146.0,spt_circuit_changes,2024.0,Removed,,,,,,,,,,,,,,,
1679,COAL1A,KENN1-,16.0,3.4,Composite,1.2963,3.7441,5.0291,140.0,124.0,124.0,124.0,spt_circuit_changes,2024.0,Addition,,,,,,,,,,,,,,,
1680,COAL1A,MIDM1-,0.0,13.881,Cable,0.3802,0.937,17.3258,153.0,134.0,134.0,134.0,spt_circuit_changes,2024.0,Addition,,,,,,,,,,,,,,,
1681,COAL1B,CUMW1-,0.0,11.1,Cable,0.3134,0.7205,14.5825,120.0,120.0,120.0,120.0,spt_circuit_changes,2024.0,Addition,,,,,,,,,,,,,,,
1682,COAL1B,DONO1-,0.0,4.3,Cable,0.0851,0.3899,6.0021,158.0,146.0,146.0,146.0,spt_circuit_changes,2024.0,Addition,,,,,,,,,,,,,,,
1683,CROO1Q,NEIL1-,12.56,0.22,Composite,0.4737,2.7011,0.9855,229.0,211.0,183.0,211.0,spt_circuit_changes,2024.0,Change,,,,,,,,,,,,,,,
1684,CROO1R,NEIL1-,12.56,0.23,Composite,0.4738,2.702,0.9994,229.0,211.0,183.0,211.0,spt_circuit_changes,2024.0,Change,,,,,,,,,,,,,,,
1685,CURR1A,GORG1Q,1.49,5.8,Composite,0.261,0.9656,5.1127,111.0,100.0,92.0,100.0,spt_circuit_changes,2024.0,Change,,,,,,,,,,,,,,,
1686,CURR1B,GORG1R,1.49,5.78,Composite,0.2603,0.9634,5.0953,111.0,100.0,92.0,100.0,spt_circuit_changes,2024.0,Change,,,,,,,,,,,,,,,
1687,DEVM1-,ERSK1Q,16.5,0.0,OHL,1.0026,3.563,0.8861,213.0,202.0,185.0,202.0,spt_circuit_changes,2024.0,Change,,,,,,,,,,,,,,,
1688,DONO1-,MIDM1-,0.0,9.577,Cable,0.2704,0.6216,11.7953,153.0,134.0,134.0,134.0,spt_circuit_changes,2024.0,Removed,,,,,,,,,,,,,,,
1689,DONO3A,DWEX3-,0.0,4.0,Cable,0.5534,1.7488,0.9388,40.0,38.0,38.0,38.0,spt_circuit_changes,2024.0,Addition,,,,,,,,,,,,,,,
1690,DONO3A,HAGH3-,0.0,7.5,Cable,1.0376,3.279,1.7603,40.0,38.0,38.0,38.0,spt_circuit_changes,2024.0,Addition,,,,,,,,,,,,,,,
1691,EKIL3A,EKIL3B,0.0,0.0,Series Reactor,0.6667,61.6631,0.0,30.0,30.0,30.0,30.0,spt_circuit_changes,2024.0,Addition,,,,,,,,,,,,,,,
1692,GAWH3-,HAHA3-,0.0,5.0,Cable,1.6871,4.5198,0.5324,36.0,34.0,34.0,34.0,spt_circuit_changes,2024.0,Addition,,,,,,,,,,,,,,,
1693,GLGL1-,SAKN1-,0.0,9.0,Cable,0.2541,0.5842,11.0847,166.0,166.0,166.0,166.0,spt_circuit_changes,2024.0,Change,,,,,,,,,,,,,,,
1694,GLGL1-,SANQ1-,0.0,4.0,Cable,0.0629,0.3444,6.5906,283.0,277.0,269.0,277.0,spt_circuit_changes,2024.0,Addition,,,,,,,,,,,,,,,
1695,GLLE1-,WNUK1-,17.0,0.5,Composite,1.2996,3.7201,1.6799,200.0,200.0,200.0,200.0,spt_circuit_changes,2024.0,Addition,,,,,,,,,,,,,,,
1696,NEAR3A,NEAR3B,0.0,0.0,Series Reactor,0.0,44.4444,0.0,45.0,45.0,45.0,45.0,spt_circuit_changes,2024.0,Addition,,,,,,,,,,,,,,,
1697,NECU1C,NOKY1-,0.0,1.3,Cable,0.0084,0.0773,2.2771,261.0,261.0,261.0,261.0,spt_circuit_changes,2024.0,Addition,,,,,,,,,,,,,,,
1698,BENB1T,BLCW1-,32.15,0.9,Composite,1.1801,6.5296,3.3413,199.0,191.0,178.0,191.0,spt_circuit_changes,2026.0,Removed,,,,,,,,,,,,,,,
1699,BENB1T,KEOO1Q,20.25,0.0,OHL,0.5256,3.9095,1.2119,482.0,460.0,420.0,460.0,spt_circuit_changes,2026.0,Addition,,,,,,,,,,,,,,,
1700,BENB3-,LAMF3-,1.8,0.0,OHL,2.118,5.481,0.0069,25.0,25.0,25.0,25.0,spt_circuit_changes,2026.0,Addition,,,,,,,,,,,,,,,
1701,BLCW1-,GNSH1-,1.8,0.0,OHL,0.1352,0.3961,0.0948,167.0,160.0,148.0,160.0,spt_circuit_changes,2026.0,Addition,,,,,,,,,,,,,,,
1702,CAFA1Q,KEOO1-,2.58,0.0,OHL,0.198,0.5682,0.1357,135.0,126.0,110.0,126.0,spt_circuit_changes,2026.0,Change,,,,,,,,,,,,,,,
1703,CHAP1-,HAKB1-,14.72,0.0,OHL,0.7819,3.1313,0.8031,242.0,232.0,214.0,232.0,spt_circuit_changes,2026.0,Change,,,,,,,,,,,,,,,
1704,CLAU1-,MAHI1C,0.0,4.0,Cable,0.0583,0.3646,5.0764,199.0,191.0,178.0,191.0,spt_circuit_changes,2026.0,Addition,,,,,,,,,,,,,,,
1705,CLYM2-,LOAN2-,54.57,0.0,OHL,0.1231,1.9141,17.477,1500.0,1500.0,1500.0,1500.0,spt_circuit_changes,2026.0,Removed,,,,,,,,,,,,,,,
1706,CLYM4-,KINN4-,49.48,0.0,OHL,0.0528,0.8203,33.5272,2780.0,2570.0,2220.0,2570.0,spt_circuit_changes,2026.0,Addition,,,,,,,,,,,,,,,
1707,COAL1A,LEGO1Q,0.0,4.0,Cable,0.1129,0.2596,4.9265,134.0,123.0,123.0,123.0,spt_circuit_changes,2026.0,Addition,,,,,,,,,,,,,,,
1708,COAL1A,LEGO1R,0.0,4.0,Cable,0.1129,0.2596,4.9265,134.0,123.0,123.0,123.0,spt_circuit_changes,2026.0,Addition,,,,,,,,,,,,,,,
1709,COYL2-,CRCK2-,25.0,0.0,OHL,0.1824,1.4207,5.0907,1110.0,1090.0,1060.0,1090.0,spt_circuit_changes,2026.0,Addition,,,,,,,,,,,,,,,
1710,COYL2-,MAHI2-,49.5,0.0,OHL,0.3612,2.813,10.0797,1110.0,1090.0,1060.0,1090.0,spt_circuit_changes,2026.0,Removed,,,,,,,,,,,,,,,
1711,CRCK2-,MAHI2-,25.0,0.0,OHL,0.1824,1.4207,5.0907,1110.0,1090.0,1060.0,1090.0,spt_circuit_changes,2026.0,Addition,,,,,,,,,,,,,,,
1712,DALB2A,DALL2-,5.7,0.0,OHL,0.0241,0.2328,1.5851,570.0,570.0,570.0,570.0,spt_circuit_changes,2026.0,Addition,,,,,,,,,,,,,,,
1713,DALB2B,WIYH2-,72.45,0.0,OHL,0.3064,2.9592,20.1469,570.0,570.0,570.0,570.0,spt_circuit_changes,2026.0,Addition,,,,,,,,,,,,,,,
1714,DALL2-,WIYH2-,78.15,0.0,OHL,0.3305,3.192,21.732,570.0,570.0,570.0,570.0,spt_circuit_changes,2026.0,Removed,,,,,,,,,,,,,,,
1715,DENN2-,DENN2T,1.0,0.0,OHL,0.0,0.0,0.0,4763.0,4763.0,4763.0,4763.0,spt_circuit_changes,2026.0,Addition,,,,,,,,,,,,,,,
1716,DENN2-,LOAN2-,21.59,0.0,OHL,0.0498,0.7694,6.8256,1500.0,1500.0,1500.0,1500.0,spt_circuit_changes,2026.0,Removed,,,,,,,,,,,,,,,
1717,DENN2-,LOAN2Z,21.59,0.0,OHL,0.0498,0.7694,6.8256,1500.0,1500.0,1500.0,1500.0,spt_circuit_changes,2026.0,Removed,,,,,,,,,,,,,,,
1718,DENN2T,EERH2-,24.88,0.0,OHL,0.0561,0.8727,7.9683,1500.0,1500.0,1500.0,1500.0,spt_circuit_changes,2026.0,Addition,,,,,,,,,,,,,,,
1719,DENN2T,KINC2-,17.75,0.0,OHL,0.0442,0.6378,5.5815,1500.0,1500.0,1500.0,1500.0,spt_circuit_changes,2026.0,Addition,,,,,,,,,,,,,,,
1720,DENN4-,KINN4-,16.1,0.0,OHL,0.0178,0.273,10.7108,2550.0,2420.0,2210.0,2420.0,spt_circuit_changes,2026.0,Addition,,,,,,,,,,,,,,,
1721,DENN4-,KINN4-,16.1,0.0,OHL,0.0178,0.273,10.7108,2550.0,2420.0,2210.0,2420.0,spt_circuit_changes,2026.0,Addition,,,,,,,,,,,,,,,
1722,DEVM1-,SPAV1Q,7.63,0.0,OHL,0.5726,1.7268,0.3878,167.0,160.0,148.0,160.0,spt_circuit_changes,2026.0,Change,,,,,,,,,,,,,,,
1723,DEVM1-,SPAV1R,7.51,0.0,OHL,0.5636,1.699,0.3818,167.0,160.0,148.0,160.0,spt_circuit_changes,2026.0,Change,,,,,,,,,,,,,,,
1724,DUNF1Q,INKE1Q,7.58,0.09,Composite,0.5757,1.7891,0.5513,132.0,122.0,106.0,122.0,spt_circuit_changes,2026.0,Change,,,,,,,,,,,,,,,
1725,DUNF1R,INKE1R,7.58,0.09,Composite,0.5757,1.7891,0.5513,132.0,122.0,106.0,122.0,spt_circuit_changes,2026.0,Change,,,,,,,,,,,,,,,
1726,EAST1Q,GLLE1-,1.5,0.3,Composite,0.1236,0.3498,0.4484,133.0,124.0,107.0,124.0,spt_circuit_changes,2026.0,Change,,,,,,,,,,,,,,,
